location_id,name,web_url,rating,num_reviews,ranking_string,latitude,longitude,address,city,state,country,phone,website,price_level,seed_place,seed_geo_id
2619641,St. Petersburg Printing Museum,https://www.tripadvisor.com/Attraction_Review-g298507-d2619641-Reviews-St_Petersburg_Printing_Museum-St_Petersburg_Northwestern_District.html?m=66827,4.4,35,,59.93807,30.31952,"Emb. Reki Moiki, 32, St. Petersburg 191186 Russia",St. Petersburg,,Russia,+7 812 571-02-70,http://www.spbmuseum.ru/,,"St. Petersburg, Russia",298507
25090433,Revenue House of A. A. Suvorin - Revenue House of M. P. Gau,https://www.tripadvisor.com/Attraction_Review-g298507-d25090433-Reviews-Revenue_House_of_A_A_Suvorin_Revenue_House_of_M_P_Gau-St_Petersburg_Northwestern.html?m=66827,3.0,2,,59.938347,30.320095,"Moiki Emb., 32/2, St. Petersburg 191186 Russia",St. Petersburg,,Russia,,,,"St. Petersburg, Russia",298507
25294614,Mansion of the Zhadimirovskikh,https://www.tripadvisor.com/Attraction_Review-g298507-d25294614-Reviews-Mansion_of_the_Zhadimirovskikh-St_Petersburg_Northwestern_District.html?m=66827,2.5,2,,59.93838,30.32034,"Moiki Emb., 16, St. Petersburg 191186 Russia",St. Petersburg,,Russia,,,,"St. Petersburg, Russia",298507
27461236,Kolesnitsa Slavy Sculptural Composition,https://www.tripadvisor.com/Attraction_Review-g298507-d27461236-Reviews-Kolesnitsa_Slavy_Sculptural_Composition-St_Petersburg_Northwestern_District.html?m=66827,5.0,3,,59.93856,30.317976,"Dvortsovaya Sq., 6-8, St. Petersburg 191186 Russia",St. Petersburg,,Russia,,,,"St. Petersburg, Russia",298507
11927703,Shipping Company Neptun,https://www.tripadvisor.com/Attraction_Review-g298507-d11927703-Reviews-Shipping_Company_Neptun-St_Petersburg_Northwestern_District.html?m=66827,3.0,6,,59.93902,30.3199,"River Moika Emb., 26, St. Petersburg Russia",St. Petersburg,,Russia,+7 812 924-44-52,http://neptun-boat.ru,,"St. Petersburg, Russia",298507
27120705,Nine Dragons Wall,https://www.tripadvisor.com/Attraction_Review-g298507-d27120705-Reviews-Nine_Dragons_Wall-St_Petersburg_Northwestern_District.html?m=66827,4.0,1,,59.938026,30.317114,"Liteiny Ave., 15, St. Petersburg Russia",St. Petersburg,,Russia,,,,"St. Petersburg, Russia",298507
27109794,New Years Eve Fireworks,https://www.tripadvisor.com/Attraction_Review-g187870-d27109794-Reviews-New_Years_Eve_Fireworks-Venice_Veneto.html?m=66827,5.0,1,,45.439087,12.323647,"Via Giuseppe Garibaldi, 30100 Venice Italy",Venice,Province of Venice,Italy,,,,"Venice, Italy",187870
26100922,JW Venice Spa,https://www.tripadvisor.com/Attraction_Review-g187870-d26100922-Reviews-JW_Venice_Spa-Venice_Veneto.html?m=66827,4.0,1,,45.439087,12.323647,"Sacca Sessola Laguna di, 30133 Venice Italy",Venice,Province of Venice,Italy,+39 041 852 1300,https://www.jwvenice.com/,,"Venice, Italy",187870
33067824,Ciao Italia Travel,https://www.tripadvisor.com/Attraction_Review-g187870-d33067824-Reviews-Ciao_Italia_Travel-Venice_Veneto.html?m=66827,,0,,45.439087,12.323647,Venice Italy,Venice,Province of Venice,Italy,+39 375 652 0530,http://www.ciaoitaliatravel.it,,"Venice, Italy",187870
25316498,Ponte dei Frari,https://www.tripadvisor.com/Attraction_Review-g187870-d25316498-Reviews-Ponte_dei_Frari-Venice_Veneto.html?m=66827,4.0,3,,45.439087,12.323647,"Sestiere di San Polo 45.437267517624115, 12.327165598958775, 30100 Venice Italy",Venice,Province of Venice,Italy,,,,"Venice, Italy",187870
26861343,Margherita Rossetto Ceramiche,https://www.tripadvisor.com/Attraction_Review-g187870-d26861343-Reviews-Margherita_Rossetto_Ceramiche-Venice_Veneto.html?m=66827,5.0,3,,45.43902,12.32347,"Corte Canal 659, 30135 Venice Italy",Venice,Province of Venice,Italy,,http://www.veniceramic.com/,,"Venice, Italy",187870
13326184,Cantina Da Fior,https://www.tripadvisor.com/Attraction_Review-g187870-d13326184-Reviews-Cantina_Da_Fior-Venice_Veneto.html?m=66827,5.0,2,,45.43894,12.32348,"Corte Canal, 644/A, 30135 Venice Italy",Venice,Province of Venice,Italy,,,,"Venice, Italy",187870
33348048,Andrea Izzo,https://www.tripadvisor.com/Attraction_Review-g187870-d33348048-Reviews-Andrea_Izzo-Venice_Veneto.html?m=66827,,0,,45.438152,12.324001,"San Polo 3073/g Venezia 3, 30125 Venice Italy",Venice,Province of Venice,Italy,+39 388 406 6351,https://www.instagram.com/emy_experiences_tours/?hl=it,,"Venice, Italy",187870
33348051,Emy Experiences Tours,https://www.tripadvisor.com/Attraction_Review-g187870-d33348051-Reviews-Emy_Experiences_Tours-Venice_Veneto.html?m=66827,,0,,45.438152,12.324001,"San Polo 3073/g, 30125 Venice Italy",Venice,Province of Venice,Italy,+39 388 406 6351,https://www.instagram.com/emy_experiences_tours/?hl=it,,"Venice, Italy",187870
15354799,Mare di Carta,https://www.tripadvisor.com/Attraction_Review-g187870-d15354799-Reviews-Mare_di_Carta-Venice_Veneto.html?m=66827,5.0,2,,45.43859,12.321501,"Fondamenta Dei Tolentini Santa Croce 222, 30135 Venice Italy",Venice,Province of Venice,Italy,+39 041 716304,https://www.facebook.com/maredicarta/,,"Venice, Italy",187870
12877391,Casa delle Cinque Teste,https://www.tripadvisor.com/Attraction_Review-g187870-d12877391-Reviews-Casa_delle_Cinque_Teste-Venice_Veneto.html?m=66827,4.8,6,,45.43857,12.32334,"Fondamenta Sacchere, 30125 Venice Italy",Venice,Province of Venice,Italy,,,,"Venice, Italy",187870
20324289,Shonen-ji Temple,https://www.tripadvisor.com/Attraction_Review-g298564-d20324289-Reviews-Shonen_ji_Temple-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,5.0,1,,35.007576,135.75949,"521 Ishiyacho Fushimi-ku, Kyoto 612-8319 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,+81 75-611-1606,http://kamasikisan.wixsite.com/syonenji,,"Kyoto, Japan",298564
20344689,Joshin-ji Temple,https://www.tripadvisor.com/Attraction_Review-g298564-d20344689-Reviews-Joshin_ji_Temple-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,,0,,35.007576,135.75949,"478 Fukakusasu Jikaibashikita, Fushimi-ku, Kyoto 612-0869 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,+81 75-641-6027,,,"Kyoto, Japan",298564
8309587,Ikebana Museum,https://www.tripadvisor.com/Attraction_Review-g298564-d8309587-Reviews-Ikebana_Museum-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,4.2,6,,35.008045,135.75996,"235 Rokkakudori, Higashiborain, Nishiiri, Donomaecho, Nakagyo-ku, Kyoto 604-8134 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,+81 75-221-2686,http://www.ikenobo.jp/ikebanaikenobo/shiryokan.html,,"Kyoto, Japan",298564
15850423,Rokkakudo Temple Heso Ishi,https://www.tripadvisor.com/Attraction_Review-g298564-d15850423-Reviews-Rokkakudo_Temple_Heso_Ishi-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,3.7,7,,35.007664,135.76021,"Donomaecho, Nakagyo-Ku, Kyoto 604-8134 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,+81 75-221-2686,http://www.ikenobo.jp/rokkakudo/highlight/other.html#hesoishi,,"Kyoto, Japan",298564
9582851,Rokkakudo,https://www.tripadvisor.com/Attraction_Review-g298564-d9582851-Reviews-Rokkakudo-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,4.0,243,,35.007656,135.76025,"248 Donomaecho Rokkakucho Higashinotoin Nishi Iru, Nakagyo-Ku, Kyoto 604-8134 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,+81 75-221-2686,http://www.ikenobo.jp/rokkakudo,,"Kyoto, Japan",298564
25376073,Meiji Emperor's Small Rest House Hongan-ji Temple Former Daikyoko,https://www.tripadvisor.com/Attraction_Review-g298564-d25376073-Reviews-Meiji_Emperor_s_Small_Rest_House_Hongan_ji_Temple_Former_Daikyoko-Kyoto_Kyoto_Pr.html?m=66827,3.0,1,,35.007576,135.75949,"Daikucho, Shimogyo-ku In front of Ryukoku University main gate, Kyoto 600-8268 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,,,,"Kyoto, Japan",298564
20324910,Goshin-ji Temple,https://www.tripadvisor.com/Attraction_Review-g298564-d20324910-Reviews-Goshin_ji_Temple-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,,0,,35.007576,135.75949,"713 Enokicho Fushimi-ku, Kyoto 612-8304 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,,,,"Kyoto, Japan",298564
26446209,Kikuya Shoten,https://www.tripadvisor.com/Attraction_Review-g298564-d26446209-Reviews-Kikuya_Shoten-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,,0,,35.007576,135.75949,"567 Katadacho, Shimogyo-ku, Kyoto 600-8067 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,+81 75-351-0033,https://www.kikuya-kyoto.info/,,"Kyoto, Japan",298564
27738274,Multiculti Connection,https://www.tripadvisor.com/Attraction_Review-g298564-d27738274-Reviews-Multiculti_Connection-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,,0,,35.007576,135.75949,Kyoto Kyoto Prefecture,Kyoto,Kyoto Prefecture,Japan,+81 80-6643-2578,https://www.multiculticonnection.com/,,"Kyoto, Japan",298564
20324378,Daiei-ji Temple,https://www.tripadvisor.com/Attraction_Review-g298564-d20324378-Reviews-Daiei_ji_Temple-Kyoto_Kyoto_Prefecture_Kinki.html?m=66827,3.0,1,,35.007576,135.75949,"1032 Higashidaikokucho Fushimi-ku, Kyoto 612-8336 Kyoto Prefecture",Kyoto,Kyoto Prefecture,Japan,+81 75-611-5012,,,"Kyoto, Japan",298564
27494937,Velvet Spa At The Ambiente,https://www.tripadvisor.com/Attraction_Review-g31352-d27494937-Reviews-Velvet_Spa_At_The_Ambiente-Sedona_Arizona.html?m=66827,4.7,3,,34.25515,-111.62621,"900 W State, Sedona, AZ 86336",Sedona,Arizona,United States,+1 800-405-1969,https://www.ambientesedona.com/activities/velvet-spa/,,"Grand Canyon, Arizona, USA",28924
26787821,"Bass Pro Shops Glendale, Az",https://www.tripadvisor.com/Attraction_Review-g31310-d26787821-Reviews-Bass_Pro_Shops_Glendale_Az-Phoenix_Arizona.html?m=66827,,0,,34.181953,-111.63437,"9380 W Glendale Ave, Phoenix, AZ",Phoenix,Arizona,United States,+1 623-872-6700,https://stores.basspro.com/us/az/glendale/9380-w-glendale-ave.html,,"Grand Canyon, Arizona, USA",28924
25337870,Artfully Balanced,https://www.tripadvisor.com/Attraction_Review-g4813352-d25337870-Reviews-Artfully_Balanced-Village_of_Oak_Creek_Arizona.html?m=66827,5.0,1,,34.181953,-111.63437,"Sugarloaf St, Village of Oak Creek, AZ 86351",Village of Oak Creek,Arizona,United States,+1 818-324-4634,http://www.artfullybalanced.com,,"Grand Canyon, Arizona, USA",28924
27325806,Home Grown Shuttle Guiding  Rentals,https://www.tripadvisor.com/Attraction_Review-g60950-d27325806-Reviews-Home_Grown_Shuttle_Guiding_Rentals-Tucson_Arizona.html?m=66827,5.0,2,,34.25515,-111.62621,"1001 S Park Ave, Tucson, AZ 85719",Tucson,Arizona,United States,+1 520-237-0129,https://homegrownmtb.com/,,"Grand Canyon, Arizona, USA",28924
25268478,Paseo Vista Recreation Area,https://www.tripadvisor.com/Attraction_Review-g31190-d25268478-Reviews-Paseo_Vista_Recreation_Area-Chandler_Arizona.html?m=66827,5.0,1,,34.181953,-111.63437,"3850 S Mcqueen Rd, Chandler, AZ 85286",Chandler,Arizona,United States,+1 480-782-2754,https://www.discgolfscene.com/courses/paseo_vista,,"Grand Canyon, Arizona, USA",28924
8616241,Groome Transportation,https://www.tripadvisor.com/Attraction_Review-g31310-d8616241-Reviews-Groome_Transportation-Phoenix_Arizona.html?m=66827,4.3,445,,34.236237,-111.75255,"Phoenix, AZ 86301",Phoenix,Arizona,United States,+1 928-350-8466,http://groometransportation.com/arizona,,"Grand Canyon, Arizona, USA",28924
1011318,Detours American West,https://www.tripadvisor.com/Attraction_Review-g31310-d1011318-Reviews-Detours_American_West-Phoenix_Arizona.html?m=66827,4.8,3530,,34.3,-111.700005,"Phoenix, AZ 85283",Phoenix,Arizona,United States,+1 480-633-9013,http://detoursamericanwest.com,,"Grand Canyon, Arizona, USA",28924
146443,Moro Rock Trail,https://www.tripadvisor.com/Attraction_Review-g143050-d146443-Reviews-Moro_Rock_Trail-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,4.8,1595,,36.54532,-118.76541,"Sequoia and Kings Canyon National Park, CA 93262",Sequoia and Kings Canyon National Park,California,United States,+1 559-565-3341,http://www.nps.gov/seki/planyourvisit/gfdayhikesum.htm,,"Sequoia National Park, California, USA",143050
1178338,Sequoia Sightseeing Tours,https://www.tripadvisor.com/Attraction_Review-g143050-d1178338-Reviews-Sequoia_Sightseeing_Tours-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,5.0,647,,36.54839,-118.76882,"Sequoia and Kings Canyon National Park, CA",Sequoia and Kings Canyon National Park,California,United States,+1 559-561-4189,http://www.sequoiatours.com,,"Sequoia National Park, California, USA",143050
8535608,Tunnel Log,https://www.tripadvisor.com/Attraction_Review-g143050-d8535608-Reviews-Tunnel_Log-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,4.2,276,,36.5577,-118.77054,"Crescent Meadow Road, Sequoia and Kings Canyon National Park, CA 93262",Sequoia and Kings Canyon National Park,California,United States,,https://www.nps.gov/seki/faqtunnel.htm,,"Sequoia National Park, California, USA",143050
145662,Crescent Meadow Loop,https://www.tripadvisor.com/Attraction_Review-g143050-d145662-Reviews-Crescent_Meadow_Loop-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,4.7,255,,36.557777,-118.74278,"Sequoia and Kings Canyon National Park, CA",Sequoia and Kings Canyon National Park,California,United States,,http://www.nps.gov/seki/learn/historyculture/gfmoro.htm,,"Sequoia National Park, California, USA",143050
14216633,The President Tree,https://www.tripadvisor.com/Attraction_Review-g60963-d14216633-Reviews-The_President_Tree-Three_Rivers_California.html?m=66827,4.8,25,,36.5808,-118.75075,"Three Rivers, CA 93271",Three Rivers,California,United States,,https://www.nps.gov/seki/learn/nature/largest-trees-in-world.htm,,"Sequoia National Park, California, USA",143050
23644089,Hazelwood Nature Trail,https://www.tripadvisor.com/Attraction_Review-g60963-d23644089-Reviews-Hazelwood_Nature_Trail-Three_Rivers_California.html?m=66827,5.0,1,,36.56472,-118.77272,"Generals Highway, Giant Forest Museum, Three Rivers, CA 93271",Three Rivers,California,United States,,https://www.visitsequoia.com/explore/spring-summer-fall-activities/hiking-trails,,"Sequoia National Park, California, USA",143050
20933365,Kings River,https://www.tripadvisor.com/Attraction_Review-g143050-d20933365-Reviews-Kings_River-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,4.0,1,,36.56472,-118.77272,"Sequoia National Forest, Sequoia and Kings Canyon National Park, CA",Sequoia and Kings Canyon National Park,California,United States,,,,"Sequoia National Park, California, USA",143050
146441,Giant Forest,https://www.tripadvisor.com/Attraction_Review-g143050-d146441-Reviews-Giant_Forest-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,4.9,1733,,36.5642,-118.77289,"Generals Hwy, Sequoia and Kings Canyon National Park, CA 93271",Sequoia and Kings Canyon National Park,California,United States,+1 559-565-3341,http://www.nps.gov/seki/planyourvisit/placestogo.htm,,"Sequoia National Park, California, USA",143050
615769,Giant Forest Museum,https://www.tripadvisor.com/Attraction_Review-g143050-d615769-Reviews-Giant_Forest_Museum-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,4.1,371,,36.56471,-118.77294,"47050 Generals Hwy, Sequoia and Kings Canyon National Park, CA 93271-9651",Sequoia and Kings Canyon National Park,California,United States,+1 559-565-3341,http://www.nps.gov/seki/historyculture/gfgfm.htm,,"Sequoia National Park, California, USA",143050
146438,Generals Highway,https://www.tripadvisor.com/Attraction_Review-g143050-d146438-Reviews-Generals_Highway-Sequoia_and_Kings_Canyon_National_Park_California.html?m=66827,4.6,444,,36.53641,-118.78223,"Sequoia and Kings Canyon National Park, CA",Sequoia and Kings Canyon National Park,California,United States,+1 559-565-3341,http://www.nps.gov/seki/planyourvisit/placestogo.htm,,"Sequoia National Park, California, USA",143050
26446911,Southeast Exposure,https://www.tripadvisor.com/Attraction_Review-g31030-d26446911-Reviews-Southeast_Exposure-Ketchikan_Alaska.html?m=66827,5.0,2,,65.74105,-150.88628,"37 Potter Rd, Ketchikan, AK 99901",Ketchikan,Alaska,United States,+1 907-225-8829,https://www.southeastexposure.com/,,"Alaska, USA",28923
9851098,Plaza Pinto,https://www.tripadvisor.com/Attraction_Review-g488177-d9851098-Reviews-Plaza_Pinto-Los_Angeles_Biobio_Region.html?m=66827,4.3,42,,-37.476322,-72.35204,"San Martin 210, Los Angeles 0000444 Chile",Los Angeles,,Chile,,,,"Los Angeles, California, USA",488177
2021352,Gran Casino Los Angeles,https://www.tripadvisor.com/Attraction_Review-g488177-d2021352-Reviews-Gran_Casino_Los_Angeles-Los_Angeles_Biobio_Region.html?m=66827,3.7,143,,-37.46905,-72.35311,"Colo Colo 565, Los Angeles Chile",Los Angeles,,Chile,043-406500,http://www.grancasinolosangeles.cl/casino.php,,"Los Angeles, California, USA",488177
14978094,Libreria Que Leo Los Angeles,https://www.tripadvisor.com/Attraction_Review-g488177-d14978094-Reviews-Libreria_Que_Leo_Los_Angeles-Los_Angeles_Biobio_Region.html?m=66827,5.0,3,,-37.47135,-72.35534,"Los Angeles Chile Avenida Ercilla 195 Paseo Alcorta local 3, Los Angeles 4440047 Chile",Los Angeles,,Chile,+56 43 231 9967,http://www.facebook.com/QueLeoLosAngeles,,"Los Angeles, California, USA",488177
8732164,Plaza de Armas,https://www.tripadvisor.com/Attraction_Review-g488177-d8732164-Reviews-Plaza_de_Armas-Los_Angeles_Biobio_Region.html?m=66827,3.6,58,,-37.46897,-72.35902,"Colo Colo y Urenda, Los Angeles Chile",Los Angeles,,Chile,,http://www.guiadecabanias.com/los-angeles/paseos-excursiones/plaza-de-armas.html,,"Los Angeles, California, USA",488177
8858170,Laguna Esmeralda,https://www.tripadvisor.com/Attraction_Review-g488177-d8858170-Reviews-Laguna_Esmeralda-Los_Angeles_Biobio_Region.html?m=66827,3.7,57,,-37.469193,-72.35932,"Avenida Estadio, Colo Colo, Los Angeles Chile",Los Angeles,,Chile,,http://losangeles.cl,,"Los Angeles, California, USA",488177
17738439,RAFTING BIO BIO KAYAK LAS AVES,https://www.tripadvisor.com/Attraction_Review-g488177-d17738439-Reviews-RAFTING_BIO_BIO_KAYAK_LAS_AVES-Los_Angeles_Biobio_Region.html?m=66827,,0,,-37.46095,-72.36715,"Avenida Orompello 1420, Los Angeles 4440087 Chile",Los Angeles,,Chile,,,,"Los Angeles, California, USA",488177
18455087,Travel Up Adventure,https://www.tripadvisor.com/Attraction_Review-g488177-d18455087-Reviews-Travel_Up_Adventure-Los_Angeles_Biobio_Region.html?m=66827,5.0,6,,-37.4763,-72.3512,"Bernardo O'higgins 336, Los Angeles 4431366 Chile",Los Angeles,,Chile,+56 9 7377 9206,http://www.travelupadventures.com,,"Los Angeles, California, USA",488177
19095519,Plaza Memorial Martires De Antuco,https://www.tripadvisor.com/Attraction_Review-g488177-d19095519-Reviews-Plaza_Memorial_Martires_De_Antuco-Los_Angeles_Biobio_Region.html?m=66827,,0,,-37.46873,-72.33758,"Av. Alemania 701, Los Angeles 4440000 Chile",Los Angeles,,Chile,,,,"Los Angeles, California, USA",488177
8720397,Catedral de Los Angeles,https://www.tripadvisor.com/Attraction_Review-g488177-d8720397-Reviews-Catedral_de_Los_Angeles-Los_Angeles_Biobio_Region.html?m=66827,3.7,19,,-37.45948,-72.34364,"Avenida Almirante Latorre 311 Plaza de Armas, Los Angeles 4450415 Chile",Los Angeles,,Chile,+56 43 236 0682,http://www.diocesissantamariadelosangeles.cl/,,"Los Angeles, California, USA",488177
28045070,Parque Sierra Velluda,https://www.tripadvisor.com/Attraction_Review-g946292-d28045070-Reviews-Parque_Sierra_Velluda-Antuco_Biobio_Region.html?m=66827,,0,,-37.453526,-72.34049,"Ruta Q 45 Km 80,5 Camino Al Volcán Antuco Klm 80,5, Antuco Chile",Antuco,,Chile,+56 9 8684 5527,https://linktr.ee/parquesierravelluda,,"Los Angeles, California, USA",488177
23588778,Nikki's Beachhouse Boutique South Miami,https://www.tripadvisor.com/Attraction_Review-g34438-d23588778-Reviews-Nikki_s_Beachhouse_Boutique_South_Miami-Miami_Florida.html?m=66827,5.0,1,,25.781275,-80.190445,"5746 Sunset Drive, Miami, FL 33143-5316",Miami,Florida,United States,+1 305-662-7335,http://www.nikkisbeachhouse.com,,"Miami, Florida, USA",34438
26786029,Saint Andres Luxury Yachts,https://www.tripadvisor.com/Attraction_Review-g34438-d26786029-Reviews-Saint_Andres_Luxury_Yachts-Miami_Florida.html?m=66827,,0,,25.781275,-80.190445,"3660 NW 21st Street, Miami, FL 33142",Miami,Florida,United States,+1 786-896-1941,,,"Miami, Florida, USA",34438
25421834,American Airlines Admiral Club,https://www.tripadvisor.com/Attraction_Review-g34438-d25421834-Reviews-American_Airlines_Admiral_Club-Miami_Florida.html?m=66827,3.0,5,,25.781275,-80.190445,"Miami airport Miami airport North Terminal D, Miami, FL 33126",Miami,Florida,United States,+1 800-237-7971,,,"Miami, Florida, USA",34438
27660390,Durandis Group Inc,https://www.tripadvisor.com/Attraction_Review-g34438-d27660390-Reviews-Durandis_Group_Inc-Miami_Florida.html?m=66827,,0,,25.781275,-80.190445,"Miami, FL",Miami,Florida,United States,+1 307-363-2277,https://durandis-group.square.site/,,"Miami, Florida, USA",34438
27781408,Diamond Yacht Charters,https://www.tripadvisor.com/Attraction_Review-g34438-d27781408-Reviews-Diamond_Yacht_Charters-Miami_Florida.html?m=66827,,0,,25.781275,-80.190445,"Miami, FL 91791",Miami,Florida,United States,+1 305-985-8144,https://www.diamondyachtcharters.com/,,"Miami, Florida, USA",34438
33251803,Silver Crescent Fly Fishing,https://www.tripadvisor.com/Attraction_Review-g34438-d33251803-Reviews-Silver_Crescent_Fly_Fishing-Miami_Florida.html?m=66827,,0,,25.781275,-80.190445,"Miami, FL",Miami,Florida,United States,+1 305-561-2985,https://silvercrescentflyfishing.com/,,"Miami, Florida, USA",34438
28668150,Forever Luxury Rentals,https://www.tripadvisor.com/Attraction_Review-g34438-d28668150-Reviews-Forever_Luxury_Rentals-Miami_Florida.html?m=66827,,0,,25.781275,-80.190445,"Miami, FL",Miami,Florida,United States,+1 305-813-5589,https://foreverluxuryrentals.com/,,"Miami, Florida, USA",34438
25228160,Dade Heritage Trust,https://www.tripadvisor.com/Attraction_Review-g34438-d25228160-Reviews-Dade_Heritage_Trust-Miami_Florida.html?m=66827,,0,,25.781275,-80.190445,"190 SE 12th Ter, Miami, FL 33131-3204",Miami,Florida,United States,+1 305-358-9582,http://dadeheritagetrust.org,,"Miami, Florida, USA",34438
27126006,Turkish Airlines Business Class Lounge,https://www.tripadvisor.com/Attraction_Review-g34438-d27126006-Reviews-Turkish_Airlines_Business_Class_Lounge-Miami_Florida.html?m=66827,1.7,34,,25.781275,-80.190445,"Miami International Airport, Miami, FL 33142",Miami,Florida,United States,,https://www.prioritypass.com/lounges/usa/miami-fl-international/mia14-turkish-airlines-lounge,,"Miami, Florida, USA",34438
27020726,One Thousand Museum,https://www.tripadvisor.com/Attraction_Review-g34438-d27020726-Reviews-One_Thousand_Museum-Miami_Florida.html?m=66827,,0,,25.78417,-80.19008,"1000 Biscayne Blvd, Miami, FL 33132-1760",Miami,Florida,United States,+1 855-663-6873,http://www.onethousandmiami.com,,"Miami, Florida, USA",34438
8491076,Ace Luxury Transportation,https://www.tripadvisor.com/Attraction_Review-g34515-d8491076-Reviews-Ace_Luxury_Transportation-Orlando_Florida.html?m=66827,4.9,767,,28.538937,-81.393684,"Orlando, FL 32821-8256",Orlando,Florida,United States,+1 407-292-4444,http://www.AceLuxury.com,,"Orlando, Florida, USA",34515
26790113,Amazon Fulfillment Center,https://www.tripadvisor.com/Attraction_Review-g34515-d26790113-Reviews-Amazon_Fulfillment_Center-Orlando_Florida.html?m=66827,,0,,28.531824,-81.3973,"12340 Boggy Creek Rd, Orlando, FL 32824",Orlando,Florida,United States,,https://amazontours.com/na/onsite/mco1?utm_source=pd&utm_medium=fb&utm_campaign=in-person_na&utm_term=mco1&utm_content=video_text_overlay_v2&fbclid=iwar3kblbqbl0gcbr2qlel_ccvojjgmnf1-0f6ynplytdchox_q_iepzcivzs_aem_afnldjnxi00xzljgzbpmmqilfa1kw0xcxyto8ljxor6bice7nou8desj-kf8egtdihaoiaio86nrnle0htpvorla,,"Orlando, Florida, USA",34515
25409888,FunSpot America,https://www.tripadvisor.com/Attraction_Review-g34515-d25409888-Reviews-FunSpot_America-Orlando_Florida.html?m=66827,5.0,3,,28.531824,-81.3973,"FunSpot way, Orlando, FL",Orlando,Florida,United States,,,,"Orlando, Florida, USA",34515
25934777,Orlando Private Transportation,https://www.tripadvisor.com/Attraction_Review-g34515-d25934777-Reviews-Orlando_Private_Transportation-Orlando_Florida.html?m=66827,,0,,28.531824,-81.3973,"Orlando, FL",Orlando,Florida,United States,,https://brand.page/orlandoprivatetransportation,,"Orlando, Florida, USA",34515
27122405,Sky Club Orlando Airport,https://www.tripadvisor.com/Attraction_Review-g34515-d27122405-Reviews-Sky_Club_Orlando_Airport-Orlando_Florida.html?m=66827,2.0,1,,28.531824,-81.3973,"Orlando, FL",Orlando,Florida,United States,+1 800-221-1212,https://www.delta.com/us/en/delta-sky-club/locations,,"Orlando, Florida, USA",34515
25409895,FunSpot Orlando,https://www.tripadvisor.com/Attraction_Review-g34515-d25409895-Reviews-FunSpot_Orlando-Orlando_Florida.html?m=66827,5.0,21,,28.531824,-81.3973,"Funspot way, Orlando, FL",Orlando,Florida,United States,,,,"Orlando, Florida, USA",34515
8375961,Close Encounters Fishing Charters,https://www.tripadvisor.com/Attraction_Review-g34515-d8375961-Reviews-Close_Encounters_Fishing_Charters-Orlando_Florida.html?m=66827,5.0,145,,28.536926,-81.38519,"5601 Birr Ct, Orlando, FL 32809-4211",Orlando,Florida,United States,+1 407-937-8365,http://www.closeencountersfishing.com,,"Orlando, Florida, USA",34515
215449,Wells’Built Museum of African American History and Culture,https://www.tripadvisor.com/Attraction_Review-g34515-d215449-Reviews-Wells_Built_Museum_of_African_American_History_and_Culture-Orlando_Florida.html?m=66827,4.2,12,,28.538504,-81.38537,"511 W South St, Orlando, FL 32805-2761",Orlando,Florida,United States,+1 407-245-7535,http://www.wellsbuilt.org/,,"Orlando, Florida, USA",34515
2012159,Kia Center,https://www.tripadvisor.com/Attraction_Review-g34515-d2012159-Reviews-Kia_Center-Orlando_Florida.html?m=66827,4.6,2482,,28.53921,-81.38389,"400 W Church St, Orlando, FL 32801-2515",Orlando,Florida,United States,+1 407-440-7900,http://kiacenter.com,,"Orlando, Florida, USA",34515
28003549,Kia Center,https://www.tripadvisor.com/Attraction_Review-g34515-d28003549-Reviews-Kia_Center-Orlando_Florida.html?m=66827,,0,,28.53923,-81.38392,"400 W Church St Suite 200, Orlando, Florida 32801, Orlando, FL 32801",Orlando,Florida,United States,+1 407-440-7900,https://www.orlandoarena.net/,,"Orlando, Florida, USA",34515
